Date,actual_return,rf_signal,rf_proba,vix,rf_static_return,bh_return,random_return,random_signal,wf_signal,wf_proba,wf_return,vix_signal,vix_return,combined_signal,combined_return,year,eq_bh,eq_random,eq_static,eq_wf,eq_vix,eq_combined,dd_static,dd_vix,dd_bh
2021-01-19,0.0078521607861044,0,0.4038804080405881,23.239999771118164,-0.0005,0.0078521607861044,-0.0005,0,0.0,0.40388040804058806,-0.0005,0,0.0,0,0.0,2021,1.0122444617202992,0.9893331865866271,0.9936769828739146,0.9936769828739146,0.9995,0.9995,-0.011263743423637205,0.0,-0.006845838667470642
2021-01-20,0.0138386921333832,1,0.525299993946127,21.57999992370605,0.0133386921333832,0.0138386921333832,0.0,0,1.0,0.5252999939461271,0.0133386921333832,0,0.0,0,0.0,2021,1.0262526011897688,0.9893331865866271,1.0069313342284987,1.0069313342284987,0.9995,0.9995,0.0,0.0,0.0
2021-01-21,0.0009118309510844,0,0.49937640211005785,21.31999969482422,-0.0005,0.0009118309510844,0.0,0,0.0,0.49937640211005785,-0.0005,0,0.0,0,0.0,2021,1.0271883700751645,0.9893331865866271,1.0064278685613846,1.0064278685613846,0.9995,0.9995,-0.000499999999999874,0.0,0.0
2021-01-22,-0.0035394894473953,0,0.4612200414711273,21.90999984741211,-0.0,-0.0035394894473953,-0.0,0,0.0,0.46122004147112733,-0.0,0,-0.0,0,-0.0,2021,1.0235526476787962,0.9893331865866271,1.0064278685613846,1.0064278685613846,0.9995,0.9995,-0.000499999999999874,0.0,-0.003539489447395409
2021-01-25,0.003943852985887,1,0.5647616277667098,23.190000534057617,0.003443852985887,0.003943852985887,0.003443852985887,1,1.0,0.5647616277667098,0.003443852985887,0,0.0,0,0.0,2021,1.0275893888445569,0.9927403046352904,1.0098938581816095,1.0098938581816095,0.9995,0.9995,0.0,0.0,0.0
2021-01-26,-0.0015610931080105,0,0.46941376222723113,23.020000457763672,-0.0005,-0.0015610931080105,-0.0005,0,0.0,0.4694137622272312,-0.0005,0,-0.0,0,-0.0,2021,1.025985226131767,0.9922439344829728,1.0093889112525187,1.0093889112525187,0.9995,0.9995,-0.0004999999999999507,0.0,-0.0015610931080103907
2021-01-27,-0.0244403287375999,1,0.5792303530702728,37.209999084472656,-0.0249403287375999,-0.0244403287375999,-0.0249403287375999,1,1.0,0.5792303530702728,-0.0249403287375999,0,-0.0,0,-0.0,2021,1.0009098099251859,0.9674970445690779,0.9842144199817929,0.9842144199817929,0.9995,0.9995,-0.02542785857323098,0.0,-0.025963268216860517
2021-01-28,0.0086001450445434,1,0.5074551265008406,30.209999084472656,0.0086001450445434,0.0086001450445434,0.0086001450445434,1,1.0,0.5074551265008405,0.0086001450445434,0,0.0,0,0.0,2021,1.009517779467049,0.9758176594825391,0.9926788067485676,0.9926788067485676,0.9995,0.9995,-0.017046396800589444,0.0,-0.017586411044812417
2021-01-29,-0.0200196292492133,1,0.5283013844675373,33.09000015258789,-0.0200196292492133,-0.0200196292492133,-0.0200196292492133,1,1.0,0.5283013844675373,-0.0200196292492133,0,-0.0,0,-0.0,2021,0.9893076078016295,0.9562821517248635,0.9728057450739098,0.9728057450739098,0.9995,0.9995,-0.03672476350581993,0.0,-0.037253966865084295
2021-02-01,0.0166455146711463,1,0.5136879875888964,30.239999771118164,0.0166455146711463,0.0166455146711463,-0.0005,0,1.0,0.5136879875888964,0.0166455146711463,0,0.0,0,0.0,2021,1.0057751421015684,0.9558040106490011,0.988998597375713,0.988998597375713,0.9995,0.9995,-0.02069055142440408,0.0,-0.021228563645948977
2021-02-02,0.0141402199926687,1,0.6236440646023024,25.559999465942383,0.0141402199926687,0.0141402199926687,0.0136402199926687,1,1.0,0.6236440646023024,0.0141402199926687,0,0.0,0,0.0,2021,1.0199970238740423,0.9688413876241285,1.0029832551150466,1.0029832551150466,0.9995,0.9995,-0.00684290038064589,0.0,-0.007388520213362202
2021-02-03,0.0007863995239503,0,0.4737849430447526,22.90999984741211,-0.0005,0.0007863995239503,-0.0005,0,0.0,0.4737849430447526,-0.0005,0,0.0,0,0.0,2021,1.0207991490480477,0.9683569669303165,1.0024817634874892,1.0024817634874892,0.9995,0.9995,-0.00733947893045546,0.0,-0.006607931018190307
2021-02-04,0.0113656313917727,0,0.4265586362457369,21.770000457763672,0.0,0.0113656313917727,0.0108656313917727,1,0.0,0.4265586362457368,0.0,0,0.0,0,0.0,2021,1.032401175901163,0.9788787767886364,1.0024817634874892,1.0024817634874892,0.9995,0.9995,-0.00733947893045546,0.0,0.0
2021-02-05,0.0039358559130575,1,0.5539714536843175,20.8700008392334,0.0034358559130574996,0.0039358559130575,0.0039358559130575,1,1.0,0.5539714536843174,0.0034358559130574996,0,0.0,0,0.0,2021,1.0364645581739813,0.9827315026104265,1.0059261463823,1.0059261463823,0.9995,0.9995,-0.003928840409479976,0.0,0.0
2021-02-08,0.0072220147878183,0,0.4309560689130039,21.239999771118164,-0.0005,0.0072220147878183,0.0072220147878183,1,0.0,0.4309560689130041,-0.0005,0,0.0,0,0.0,2021,1.0439499205401634,0.989828804054734,1.0054231833091087,1.0054231833091087,0.9995,0.9995,-0.004426875989275284,0.0,0.0
2021-02-09,-0.0006659421024076,1,0.5701621912474274,21.6299991607666,-0.0011659421024075999,-0.0006659421024076,-0.0006659421024076,1,1.0,0.5701621912474275,-0.0011659421024075999,0,-0.0,0,-0.0,2021,1.0432547103352707,0.9891696353799382,1.004250918088952,1.004250918088952,0.9995,0.9995,-0.005587656610584764,0.0,-0.0006659421024075542
2021-02-10,-0.0004354650681245,1,0.5462691509817268,21.989999771118164,-0.0004354650681245,-0.0004354650681245,-0.0004354650681245,1,1.0,0.5462691509817268,-0.0004354650681245,0,-0.0,0,-0.0,2021,1.0428004093517633,0.9887388865572807,1.0038136018944923,1.0038136018944923,0.9995,0.9995,-0.006020688449442728,0.0,-0.0011011171760091111
2021-02-11,0.0016150489145188,1,0.5318225879131292,21.25,0.0016150489145188,0.0016150489145188,0.0016150489145188,1,1.0,0.5318225879131293,0.0016150489145188,0,0.0,0,0.0,2021,1.0444845830209466,0.9903357482227576,1.0054348099626111,1.0054348099626111,0.9995,0.9995,-0.004415363241268934,0.0,0.0
2021-02-12,0.0049396956743388,1,0.5112641555469959,19.96999931335449,0.0049396956743388,0.0049396956743388,0.0049396956743388,1,1.0,0.5112641555469958,0.0049396956743388,1,0.0044396956743388005,1,0.0044396956743388005,2021,1.0496440189976088,0.9952277054343966,1.0104013519442132,1.0104013519442132,1.0039374758265018,1.0039374758265018,0.0,0.0,0.0
2021-02-16,-0.0008659626420443,0,0.44566321073254417,21.459999084472656,-0.0005,-0.0008659626420443,-0.0008659626420443,1,0.0,0.44566321073254406,-0.0005,0,-0.0005,0,-0.0005,2021,1.0487350664897117,0.994365875421163,1.0098961512682412,1.0098961512682412,1.0034355070885885,1.0034355070885885,-0.0004999999999999337,-0.0005000000000000542,-0.0008659626420442666
2021-02-17,0.0002294634015902,0,0.4603020610383527,21.5,0.0,0.0002294634015902,-0.0005,0,0.0,0.46030206103835275,0.0,0,0.0,0,0.0,2021,1.0489757128054353,0.9938686924834524,1.0098961512682412,1.0098961512682412,1.0034355070885885,1.0034355070885885,-0.0004999999999999337,-0.0005000000000000542,-0.0006366979471875876
2021-02-18,-0.0042560458006134,1,0.5272151468885978,22.489999771118164,-0.004756045800613401,-0.0042560458006134,-0.0,0,1.0,0.5272151468885978,-0.004756045800613401,0,-0.0,0,-0.0,2021,1.0445112241280043,0.9938686924834524,1.0050930389189463,1.0050930389189463,1.0034355070885885,1.0034355070885885,-0.005253667777712944,-0.0005000000000000542,-0.00489003393217657
2021-02-19,-0.0017661096890875,1,0.5473540515547094,22.049999237060547,-0.0017661096890875,-0.0017661096890875,-0.0022661096890875003,1,1.0,0.5473540515547094,-0.0017661096890875,0,-0.0,0,-0.0,2021,1.0426665027347113,0.991616477009735,1.0033179343644771,1.0033179343644771,1.0034355070885885,1.0034355070885885,-0.0070104989132349915,-0.0005000000000000542,-0.006647507284956434
2021-02-22,-0.0076915887489134,1,0.5281178056347867,23.450000762939453,-0.0076915887489134,-0.0076915887489134,-0.0076915887489134,1,1.0,0.5281178056347867,-0.0076915887489134,0,-0.0,0,-0.0,2021,1.0346467407934081,0.9839893708719297,0.9956008254289362,0.9956008254289362,1.0034355070885885,1.0034355070885885,-0.014648165787583134,-0.0005000000000000542,-0.014287966141628517
2021-02-23,0.0012144374917468,0,0.39133809197757524,23.11000061035156,-0.0005,0.0012144374917468,0.0012144374917468,1,0.0,0.39133809197757524,-0.0005,0,0.0,0,0.0,2021,1.0359032545861413,0.985184364455397,0.9951030250162218,0.9951030250162218,1.0034355070885885,1.0034355070885885,-0.015140841704689285,-0.0005000000000000542,-0.013090880491644898
2021-02-24,0.0110192970305214,0,0.47255257746298246,21.34000015258789,0.0,0.0110192970305214,-0.0005,0,0.0,0.47255257746298257,0.0,0,0.0,0,0.0,2021,1.0473181802433098,0.9846917722731694,0.9951030250162218,0.9951030250162218,1.0034355070885885,1.0034355070885885,-0.015140841704689285,-0.0005000000000000542,-0.0022158357616520034
2021-02-25,-0.0240957947706286,0,0.42222644836724327,28.88999938964844,-0.0,-0.0240957947706286,-0.0245957947706286,1,0.0,0.4222264483672432,-0.0,0,-0.0,0,-0.0,2021,1.0220822163126189,0.960472495530012,0.9951030250162218,0.9951030250162218,1.0034355070885885,1.0034355070885885,-0.015140841704689285,-0.0005000000000000542,-0.026258238208522355
2021-02-26,-0.0051527422473076,1,0.5171148859109762,27.950000762939453,-0.0056527422473076,-0.0051527422473076,-0.0005,0,1.0,0.5171148859109762,-0.0056527422473076,0,-0.0,0,-0.0,2021,1.0168156900964032,0.9599922592822471,0.9894779641062891,0.9894779641062891,1.0034355070885885,1.0034355070885885,-0.020707996676432958,-0.0005000000000000542,-0.03127567852247293
2021-03-01,0.0242403139926328,1,0.5789416101536997,23.350000381469727,0.0242403139926328,0.0242403139926328,0.0,0,1.0,0.5789416101536997,0.0242403139926328,0,0.0,0,0.0,2021,1.0414636216969757,0.9599922592822471,1.0134632206450165,1.0134632206450165,1.0034355070885885,1.0034355070885885,0.0,-0.0005000000000000542,-0.007793496797557393
2021-03-02,-0.0078031308450063,1,0.5774197488496605,24.100000381469727,-0.0078031308450063,-0.0078031308450063,-0.0,0,1.0,0.5774197488496605,-0.0078031308450063,0,-0.0,0,-0.0,2021,1.0333369447865601,0.9599922592822471,1.005555034527722,1.005555034527722,1.0034355070885885,1.0034355070885885,-0.007803130845006238,-0.0005000000000000542,-0.01553581396731215
2021-03-03,-0.0132458194117497,1,0.6086844326092085,26.670000076293945,-0.0132458194117497,-0.0132458194117497,-0.0,0,1.0,0.6086844326092086,-0.0132458194117497,0,-0.0,0,-0.0,2021,1.019649550224428,0.9599922592822471,0.992235634131792,0.992235634131792,1.0034355070885885,1.0034355070885885,-0.02094559139473673,-0.0005000000000000542,-0.028575848792836426
2021-03-04,-0.0123748222735627,1,0.5776560754075323,28.56999969482422,-0.0123748222735627,-0.0123748222735627,-0.0,0,1.0,0.5776560754075323,-0.0123748222735627,0,-0.0,0,-0.0,2021,1.0070315682590827,0.9599922592822471,0.9799568945059154,0.9799568945059154,1.0034355070885885,1.0034355070885885,-0.03306121569737486,-0.0005000000000000542,-0.040597050016271494
2021-03-05,0.0183966407609874,0,0.44513686373153005,24.65999984741211,-0.0005,0.0183966407609874,0.0178966407609874,1,0.0,0.44513686373153016,-0.0005,0,0.0,0,0.0,2021,1.025557566255319,0.97717289587995,0.9794669160586624,0.9794669160586624,1.0034355070885885,1.0034355070885885,-0.03354468508952617,-0.0005000000000000542,-0.02294725860038917
2021-03-08,-0.0049786487125523,1,0.5783288461878212,25.46999931335449,-0.005478648712552299,-0.0049786487125523,-0.0049786487125523,1,1.0,0.5783288461878212,-0.005478648712552299,0,-0.0,0,-0.0,2021,1.0204516753984336,0.9723078952999363,0.9741007609000101,0.9741007609000101,1.0034355070885885,1.0034355070885885,-0.03883955425629975,-0.0005000000000000542,-0.02781166097345401
2021-03-09,0.0142775312577558,1,0.5387983644683895,24.030000686645508,0.0142775312577558,0.0142775312577558,0.0142775312577558,1,1.0,0.5387983644683895,0.0142775312577558,0,0.0,0,0.0,2021,1.035021206090964,0.986190051667244,0.9880085149619637,0.9880085149619637,1.0034355070885885,1.0034355070885885,-0.02511655594847552,-0.0005000000000000542,-0.013931211574576802
2021-03-10,0.006224428608901,1,0.6748741032370519,22.559999465942383,0.006224428608901,0.006224428608901,0.006224428608901,1,1.0,0.6748741032370519,0.006224428608901,0,0.0,0,0.0,2021,1.041463621696976,0.9923285212386552,0.9941583034283308,0.9941583034283308,1.0034355070885885,1.0034355070885885,-0.019048463548977268,-0.0005000000000000542,-0.007793496797557181
2021-03-11,0.0101391980327287,0,0.4834595103031641,21.90999984741211,-0.0005,0.0101391980327287,0.0101391980327287,1,0.0,0.4834595103031641,-0.0005,0,0.0,0,0.0,2021,1.0520232276012444,1.0023899366290188,0.9936612242766166,0.9936612242766166,1.0034355070885885,1.0034355070885885,-0.019538939317202766,-0.0005000000000000542,0.0
2021-03-12,0.0013468203070314,0,0.4743862062173978,20.690000534057617,0.0,0.0013468203070314,-0.0005,0,0.0,0.4743862062173978,0.0,0,0.0,0,0.0,2021,1.0534401138476466,1.0018887416607043,0.9936612242766166,0.9936612242766166,1.0034355070885885,1.0034355070885885,-0.019538939317202766,-0.0005000000000000542,0.0
2021-03-15,0.0059633604889017,1,0.5013952474567492,20.030000686645508,0.005463360488901701,0.0059633604889017,0.005463360488901701,1,1.0,0.5013952474567492,0.005463360488901701,0,0.0,0,0.0,2021,1.0597221569999897,1.0073624210261687,0.9990899537486831,0.9990899537486831,1.0034355070885885,1.0034355070885885,-0.014182327097361759,-0.0005000000000000542,0.0
2021-03-16,-0.0012611202899535,1,0.5424028866699486,19.790000915527344,-0.0012611202899535,-0.0012611202899535,-0.0012611202899535,1,1.0,0.5424028866699486,-0.0012611202899535,1,-0.0017611202899535,1,-0.0017611202899535,2021,1.0583857198860838,1.0060920158376758,0.997829981136522,0.997829981136522,1.001668336457395,1.001668336457395,-0.015425561766854005,-0.002260239729808556,-0.001261120289953489
2021-03-17,0.0034097383551596,1,0.56687428841782,19.229999542236328,0.0034097383551596,0.0034097383551596,-0.0005,0,1.0,0.5668742884178201,0.0034097383551596,1,0.0034097383551596,1,0.0034097383551596,2021,1.0619945382697327,1.005588969829757,1.0012323202951314,1.0012323202951314,1.005083763403363,1.005083763403363,-0.012068420541300674,0.0,0.0
2021-03-18,-0.0145495019001344,0,0.4938361813546329,21.57999992370605,-0.0005,-0.0145495019001344,-0.015049501900134401,1,0.0,0.49383618135463286,-0.0005,0,-0.0005,0,-0.0005,2021,1.046543046717245,0.9904553567175499,1.000731704134984,1.000731704134984,1.0045812215216612,1.0045812215216612,-0.012562386331029974,-0.0005000000000000529,-0.014549501900134282
2021-03-19,-0.0018503543407208,1,0.557300605237847,20.950000762939453,-0.0023503543407208,-0.0018503543407208,-0.0005,0,1.0,0.5573006052378472,-0.0023503543407208,0,-0.0,0,-0.0,2021,1.0446065712480006,0.9899601290391912,0.9983796300302733,0.9983796300302733,1.0045812215216612,1.0045812215216612,-0.014883214612507854,-0.0005000000000000529,-0.016372934506858783
2021-03-22,0.0079847717354282,1,0.518973828086366,18.8799991607666,0.0079847717354282,0.0079847717354282,0.0074847717354282,1,1.0,0.518973828086366,0.0079847717354282,1,0.0074847717354282,1,0.0074847717354282,2021,1.0529475162727442,0.9973697546322247,1.0063514634813664,1.0063514634813664,1.0121002826544485,1.0121002826544485,-0.007017281948449819,0.0,-0.008518896916106978
2021-03-23,-0.0078708340608889,1,0.5361195757402897,20.299999237060547,-0.0078708340608889,-0.0078708340608889,-0.0005,0,1.0,0.5361195757402897,-0.0078708340608889,0,-0.0005,0,-0.0005,2021,1.0446599410973363,0.9968710697549086,0.9984306381053718,0.9984306381053718,1.0115942325131213,1.0115942325131213,-0.014832884147564058,-0.0004999999999999837,-0.0163226801529874
2021-03-24,-0.0050834068128908,0,0.48510298487311765,21.200000762939453,-0.0005,-0.0050834068128908,-0.005583406812890801,1,0.0,0.4851029848731178,-0.0005,0,-0.0,0,-0.0,2021,1.039349509635608,0.9913051330324653,0.9979314227863192,0.9979314227863192,1.0115942325131213,1.0115942325131213,-0.015325467705490205,-0.0004999999999999837,-0.021323112142383836
